GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
1803145747,Connect4,7,GAME_OVER,16,1,2,898,rmhc,1.0,-1.0,mcts,1,rmhc,1,2,2,mcts,mcts,rmhc,1
873452784,Connect4,4,GAME_OVER,10,1,2,899,random,1.0,-1.0,FirstAction,1,random,1,2,2,FirstAction,FirstAction,random,1
1380748675,Connect4,3,GAME_OVER,7,0,2,900,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
1152097506,Connect4,8,GAME_OVER,17,0,2,901,OSLA,-1.0,1.0,rmhc,2,OSLA,2,1,1,rmhc,rmhc,OSLA,0
-900504678,Connect4,3,GAME_OVER,8,1,2,902,random,1.0,-1.0,mcts,1,random,1,2,2,mcts,mcts,random,1
-2091371095,Connect4,6,GAME_OVER,14,1,2,903,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
368499597,Connect4,3,GAME_OVER,7,0,2,904,OSLA,-1.0,1.0,rhea,2,OSLA,2,1,1,rhea,rhea,OSLA,0
-318902205,Connect4,3,GAME_OVER,7,0,2,905,mcts,-1.0,1.0,rhea,2,mcts,2,1,1,rhea,rhea,mcts,0
1000465301,Connect4,8,GAME_OVER,17,0,2,906,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
-412702416,Connect4,3,GAME_OVER,8,1,2,907,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
-1668853399,Connect4,3,GAME_OVER,8,1,2,908,OSLA,1.0,-1.0,mcts,1,OSLA,1,2,2,mcts,mcts,OSLA,1
-1972832962,Connect4,3,GAME_OVER,7,0,2,909,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
1373926304,Connect4,9,GAME_OVER,20,1,2,910,rmhc,1.0,-1.0,random,1,rmhc,1,2,2,random,random,rmhc,1
1995023401,Connect4,3,GAME_OVER,7,0,2,911,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
1587042646,Connect4,9,GAME_OVER,19,0,2,912,BasicMCTS,-1.0,1.0,OSLA,2,BasicMCTS,2,1,1,OSLA,OSLA,BasicMCTS,0
-1962903986,Connect4,8,GAME_OVER,18,1,2,913,rhea,1.0,-1.0,mcts,1,rhea,1,2,2,mcts,mcts,rhea,1
-168249406,Connect4,12,GAME_OVER,26,1,2,914,random,1.0,-1.0,rmhc,1,random,1,2,2,rmhc,rmhc,random,1
-1788110858,Connect4,4,GAME_OVER,10,1,2,915,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
-1887960662,Connect4,3,GAME_OVER,7,0,2,916,rhea,-1.0,1.0,FirstAction,2,rhea,2,1,1,FirstAction,FirstAction,rhea,0
1391086608,Connect4,12,GAME_OVER,26,1,2,917,rmhc,1.0,-1.0,random,1,rmhc,1,2,2,random,random,rmhc,1
1835756241,Connect4,6,GAME_OVER,14,1,2,918,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
-1927022260,Connect4,3,GAME_OVER,7,0,2,919,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
-813645355,Connect4,3,GAME_OVER,7,0,2,920,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
81516533,Connect4,3,GAME_OVER,7,0,2,921,FirstAction,-1.0,1.0,OSLA,2,FirstAction,2,1,1,OSLA,OSLA,FirstAction,0
-1441573611,Connect4,5,GAME_OVER,11,0,2,922,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
1153014787,Connect4,4,GAME_OVER,9,0,2,923,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
-1379202145,Connect4,8,GAME_OVER,18,1,2,924,random,1.0,-1.0,OSLA,1,random,1,2,2,OSLA,OSLA,random,1
635958834,Connect4,4,GAME_OVER,10,1,2,925,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
-1257076436,Connect4,12,GAME_OVER,26,1,2,926,BasicMCTS,1.0,-1.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
-978421716,Connect4,5,GAME_OVER,12,1,2,927,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
-1114624844,Connect4,4,GAME_OVER,10,1,2,928,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
-320496900,Connect4,8,GAME_OVER,17,0,2,929,OSLA,-1.0,1.0,random,2,OSLA,2,1,1,random,random,OSLA,0
-1296823508,Connect4,3,GAME_OVER,8,1,2,930,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
1394224232,Connect4,14,GAME_OVER,29,0,2,931,mcts,-1.0,1.0,BasicMCTS,2,mcts,2,1,1,BasicMCTS,BasicMCTS,mcts,0
-769964959,Connect4,4,GAME_OVER,10,1,2,932,OSLA,1.0,-1.0,rhea,1,OSLA,1,2,2,rhea,rhea,OSLA,1
-846819599,Connect4,3,GAME_OVER,7,0,2,933,OSLA,-1.0,1.0,FirstAction,2,OSLA,2,1,1,FirstAction,FirstAction,OSLA,0
-614840818,Connect4,3,GAME_OVER,7,0,2,934,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
-1797664393,Connect4,3,GAME_OVER,7,0,2,935,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
-1095937632,Connect4,3,GAME_OVER,7,0,2,936,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
1958280921,Connect4,3,GAME_OVER,8,1,2,937,random,1.0,-1.0,mcts,1,random,1,2,2,mcts,mcts,random,1
706016073,Connect4,3,GAME_OVER,7,0,2,938,OSLA,-1.0,1.0,rhea,2,OSLA,2,1,1,rhea,rhea,OSLA,0
1588654863,Connect4,3,GAME_OVER,7,0,2,939,BasicMCTS,-1.0,1.0,FirstAction,2,BasicMCTS,2,1,1,FirstAction,FirstAction,BasicMCTS,0
-91906735,Connect4,3,GAME_OVER,8,1,2,940,rmhc,1.0,-1.0,rhea,1,rmhc,1,2,2,rhea,rhea,rmhc,1
509989517,Connect4,4,GAME_OVER,9,0,2,941,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
-1581557571,Connect4,3,GAME_OVER,8,1,2,942,random,1.0,-1.0,FirstAction,1,random,1,2,2,FirstAction,FirstAction,random,1
1983955438,Connect4,5,GAME_OVER,11,0,2,943,BasicMCTS,-1.0,1.0,rmhc,2,BasicMCTS,2,1,1,rmhc,rmhc,BasicMCTS,0
-2070936374,Connect4,3,GAME_OVER,7,0,2,944,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
1195966262,Connect4,3,GAME_OVER,8,1,2,945,OSLA,1.0,-1.0,FirstAction,1,OSLA,1,2,2,FirstAction,FirstAction,OSLA,1
1070727378,Connect4,21,GAME_OVER,43,0,2,946,mcts,-1.0,1.0,BasicMCTS,2,mcts,2,1,1,BasicMCTS,BasicMCTS,mcts,0
1534579506,Connect4,8,GAME_OVER,17,0,2,947,OSLA,-1.0,1.0,rmhc,2,OSLA,2,1,1,rmhc,rmhc,OSLA,0
-632362863,Connect4,4,GAME_OVER,9,0,2,948,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
264259771,Connect4,6,GAME_OVER,13,0,2,949,mcts,-1.0,1.0,rhea,2,mcts,2,1,1,rhea,rhea,mcts,0
-1085189919,Connect4,3,GAME_OVER,7,0,2,950,FirstAction,-1.0,1.0,OSLA,2,FirstAction,2,1,1,OSLA,OSLA,FirstAction,0
-26345240,Connect4,3,GAME_OVER,7,0,2,951,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
1387184999,Connect4,3,GAME_OVER,8,1,2,952,random,1.0,-1.0,BasicMCTS,1,random,1,2,2,BasicMCTS,BasicMCTS,random,1
-1321195916,Connect4,3,GAME_OVER,7,0,2,953,rhea,-1.0,1.0,rmhc,2,rhea,2,1,1,rmhc,rmhc,rhea,0
-1898667566,Connect4,4,GAME_OVER,10,1,2,954,OSLA,1.0,-1.0,rhea,1,OSLA,1,2,2,rhea,rhea,OSLA,1
-792379422,Connect4,5,GAME_OVER,11,0,2,955,rmhc,-1.0,1.0,random,2,rmhc,2,1,1,random,random,rmhc,0
2077076873,Connect4,4,GAME_OVER,10,1,2,956,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-1494892765,Connect4,4,GAME_OVER,9,0,2,957,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
470793989,Connect4,4,GAME_OVER,9,0,2,958,rmhc,-1.0,1.0,FirstAction,2,rmhc,2,1,1,FirstAction,FirstAction,rmhc,0
685866700,Connect4,3,GAME_OVER,7,0,2,959,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
-1969139663,Connect4,3,GAME_OVER,7,0,2,960,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
1167601699,Connect4,3,GAME_OVER,8,1,2,961,OSLA,1.0,-1.0,FirstAction,1,OSLA,1,2,2,FirstAction,FirstAction,OSLA,1
1004728181,Connect4,13,GAME_OVER,27,0,2,962,rmhc,-1.0,1.0,random,2,rmhc,2,1,1,random,random,rmhc,0
936829569,Connect4,6,GAME_OVER,13,0,2,963,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
-1861612190,Connect4,4,GAME_OVER,9,0,2,964,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
-1734700063,Connect4,5,GAME_OVER,11,0,2,965,FirstAction,-1.0,1.0,rmhc,2,FirstAction,2,1,1,rmhc,rmhc,FirstAction,0
-784077541,Connect4,6,GAME_OVER,13,0,2,966,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
823063450,Connect4,7,GAME_OVER,15,0,2,967,mcts,-1.0,1.0,random,2,mcts,2,1,1,random,random,mcts,0
579493861,Connect4,4,GAME_OVER,10,1,2,968,OSLA,1.0,-1.0,random,1,OSLA,1,2,2,random,random,OSLA,1
1066630027,Connect4,29,GAME_OVER,60,1,2,969,BasicMCTS,1.0,-1.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
1471442576,Connect4,4,GAME_OVER,10,1,2,970,rmhc,1.0,-1.0,rhea,1,rmhc,1,2,2,rhea,rhea,rmhc,1
-644181688,Connect4,4,GAME_OVER,9,0,2,971,FirstAction,-1.0,1.0,rhea,2,FirstAction,2,1,1,rhea,rhea,FirstAction,0
-1379551346,Connect4,4,GAME_OVER,10,1,2,972,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-1977233400,Connect4,7,GAME_OVER,16,1,2,973,random,1.0,-1.0,OSLA,1,random,1,2,2,OSLA,OSLA,random,1
-161143051,Connect4,3,GAME_OVER,7,0,2,974,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
-1104167581,Connect4,4,GAME_OVER,10,1,2,975,FirstAction,1.0,-1.0,BasicMCTS,1,FirstAction,1,2,2,BasicMCTS,BasicMCTS,FirstAction,1
-111520317,Connect4,4,GAME_OVER,10,1,2,976,OSLA,1.0,-1.0,rmhc,1,OSLA,1,2,2,rmhc,rmhc,OSLA,1
511856167,Connect4,3,GAME_OVER,8,1,2,977,random,1.0,-1.0,rhea,1,random,1,2,2,rhea,rhea,random,1
-1179754474,Connect4,3,GAME_OVER,7,0,2,978,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
1462736322,Connect4,3,GAME_OVER,7,0,2,979,rhea,-1.0,1.0,random,2,rhea,2,1,1,random,random,rhea,0
-1981944258,Connect4,3,GAME_OVER,8,1,2,980,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
-1961356774,Connect4,3,GAME_OVER,7,0,2,981,mcts,-1.0,1.0,FirstAction,2,mcts,2,1,1,FirstAction,FirstAction,mcts,0
1601540813,Connect4,3,GAME_OVER,8,1,2,982,random,1.0,-1.0,OSLA,1,random,1,2,2,OSLA,OSLA,random,1
-1962799412,Connect4,9,GAME_OVER,20,1,2,983,BasicMCTS,1.0,-1.0,mcts,1,BasicMCTS,1,2,2,mcts,mcts,BasicMCTS,1
-453177327,Connect4,3,GAME_OVER,8,1,2,984,rmhc,1.0,-1.0,rhea,1,rmhc,1,2,2,rhea,rhea,rmhc,1
1526588965,Connect4,3,GAME_OVER,7,0,2,985,FirstAction,-1.0,1.0,random,2,FirstAction,2,1,1,random,random,FirstAction,0
1252630948,Connect4,3,GAME_OVER,7,0,2,986,mcts,-1.0,1.0,OSLA,2,mcts,2,1,1,OSLA,OSLA,mcts,0
1037714255,Connect4,3,GAME_OVER,8,1,2,987,rmhc,1.0,-1.0,FirstAction,1,rmhc,1,2,2,FirstAction,FirstAction,rmhc,1
-1757832470,Connect4,3,GAME_OVER,7,0,2,988,BasicMCTS,-1.0,1.0,rhea,2,BasicMCTS,2,1,1,rhea,rhea,BasicMCTS,0
-1206564719,Connect4,5,GAME_OVER,11,0,2,989,rmhc,-1.0,1.0,rhea,2,rmhc,2,1,1,rhea,rhea,rmhc,0
410360254,Connect4,9,GAME_OVER,20,1,2,990,OSLA,1.0,-1.0,BasicMCTS,1,OSLA,1,2,2,BasicMCTS,BasicMCTS,OSLA,1
-70292080,Connect4,3,GAME_OVER,8,1,2,991,random,1.0,-1.0,mcts,1,random,1,2,2,mcts,mcts,random,1
113558680,Connect4,3,GAME_OVER,7,0,2,992,FirstAction,-1.0,1.0,OSLA,2,FirstAction,2,1,1,OSLA,OSLA,FirstAction,0
-1602003737,Connect4,4,GAME_OVER,10,1,2,993,FirstAction,1.0,-1.0,mcts,1,FirstAction,1,2,2,mcts,mcts,FirstAction,1
-2124145162,Connect4,16,GAME_OVER,33,0,2,994,rmhc,-1.0,1.0,random,2,rmhc,2,1,1,random,random,rmhc,0
-1536959070,Connect4,5,GAME_OVER,12,1,2,995,rhea,1.0,-1.0,BasicMCTS,1,rhea,1,2,2,BasicMCTS,BasicMCTS,rhea,1
-1430949171,Connect4,3,GAME_OVER,7,0,2,996,mcts,-1.0,1.0,rmhc,2,mcts,2,1,1,rmhc,rmhc,mcts,0
-164938662,Connect4,3,GAME_OVER,7,0,2,997,FirstAction,-1.0,1.0,rhea,2,FirstAction,2,1,1,rhea,rhea,FirstAction,0
-1750343608,Connect4,3,GAME_OVER,7,0,2,998,BasicMCTS,-1.0,1.0,random,2,BasicMCTS,2,1,1,random,random,BasicMCTS,0
1179943163,Connect4,3,GAME_OVER,8,1,2,999,OSLA,1.0,-1.0,rhea,1,OSLA,1,2,2,rhea,rhea,OSLA,1
1789127973,Connect4,4,GAME_OVER,10,1,2,1000,OSLA,1.0,-1.0,FirstAction,1,OSLA,1,2,2,FirstAction,FirstAction,OSLA,1
-1449633404,Connect4,26,GAME_OVER,54,1,2,1001,mcts,1.0,-1.0,BasicMCTS,1,mcts,1,2,2,BasicMCTS,BasicMCTS,mcts,1
